"","y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
"17009",1,0.901529504541083,-1.49811346518598,-0.559121027299687,0.718899834901356,-0.439942596852372,0.740263777673846,0.3295061199796,-0.297512838779457,0.634613798308951,0.397775743508488,1.29049357269884,0.399862493044568,1.02711496030014,0.0366450276114176,-1.65158533423284,-0.673773652735574,-0.453738327333429,-0.461269963877121,0.191731580891846,-0.637663097084913
"10709",1,-1.03424538625896,-1.88958222008175,0.208749564376097,-0.26503042642955,0.85951936076673,0.445594035107458,0.873414101227813,0.31018399629568,-0.569489948376209,-0.0766404086097948,1.39233412877249,-1.26683464780217,0.210833490802796,1.54791205643125,-0.0374879655091127,-0.136785075036793,-0.172741307702456,0.816679865228501,0.764136492556358,0.362365026837248
"1044",1,0.626736529521025,-0.235269988822438,-0.747519524913838,0.0277897654856697,1.66140904589273,0.84164262719452,-0.216830617673022,-0.503698987496141,-0.362528051357177,1.81364279412806,0.627796209972787,1.22362615972203,1.51216430650437,0.363837859733361,-0.369657344823133,-1.36180325073073,0.43469435095905,1.43412756866903,-0.995942801755631,0.146300769042897
"15729",1,-0.354745845250434,0.0695193941736759,1.36848361407353,0.69435670251551,1.32804895055742,2.19615220640671,1.61360559846432,0.387851727046283,1.15467447623444,-0.0433598391715094,-0.211619833557544,-0.154132734070197,0.651676107061739,1.29878726732907,0.762603201417185,0.617031493174115,0.701327596138674,-0.48757817536107,-0.534526749500797,-0.451592136476699
"11698",1,0.504618559978703,-1.78584697556232,-0.936162475722562,0.675979871672019,0.628204400010923,0.606958234192961,0.857366842696665,-1.01994930383678,0.340833098423395,0.58235576158518,0.489956307658881,0.563827072532972,1.79141802166626,1.24840161947061,1.80751336057116,2.92952283117399,1.9861045173033,0.959543357559601,-0.444886477075846,0.442920009757212
"18623",1,-0.682033765468274,-0.617939159884635,0.822267081418742,-0.0251264896453963,0.335504424330011,0.686024931317705,0.989189782414117,0.33310774591903,0.0193107195294681,0.694066685373181,1.22822654206562,0.410810790665268,-0.197700314574184,0.550748705267933,1.12473190359527,0.112914941015415,0.448979946851571,-1.30085114038389,0.356682676700891,-0.253620180023768
"18031",1,-0.416532478171829,-0.315258618207059,-1.54843202336804,-2.14233314610555,-1.69250021442806,-0.969339066987039,-0.55802812766911,1.1682694493198,0.761968318024345,-0.430320159500792,0.635841565378954,0.0982599366007999,-0.550775576666343,-0.275701323862882,1.67857728818663,-0.0640818183252218,0.0310993466225099,1.00196011718776,0.28836522095319,0.345579058030896
"10820",1,1.03658940574053,0.321791064730462,0.376274805833418,0.892125903363873,1.65270593832547,1.50773895273571,-1.03465922120583,-1.26196495263638,-0.678131992089722,-2.04979373538267,-0.632275784059875,1.00517741222366,-0.0767207075470334,-1.36491555241537,-0.787085754853581,-1.20548252740208,0.0992591530589859,1.15970509545467,-0.477130540354674,-0.128787173060616
"5207",1,-0.843153697003426,-0.121038293360717,0.484911695797771,-0.5150763917831,0.793496297025252,1.09163392286639,2.06578292070323,1.14055832773521,0.381976242398396,0.296450052001202,-0.364879748198803,0.119655761232771,1.00436863859133,-0.353915986881396,-0.915142900974002,-0.717328615700153,-0.730051057590596,-0.121009117169262,-0.0691799020031253,0.192922791598298
"2459",1,1.20404916952317,0.710745145136048,0.113851001653832,0.683400816592892,-0.167118905874164,-0.657565614241013,-0.978063322794489,0.201492333495426,1.59117623914789,1.73023313031153,2.21354996097617,1.36627565010766,1.87799729830651,0.831808753385354,1.05133910461281,-0.294118379053908,-0.679883178368617,-1.07532502048095,0.904198029786263,-0.665221378508449
"12939",1,-2.22184305665205,0.254231205311008,-0.00955825634165985,-0.452108264396067,-0.139625057568575,-1.5933899312978,-0.455608267826938,-0.342842283484047,0.611334469870078,-0.863971650939192,2.16521700085444,2.09139986599494,1.13829050569799,0.545564772947123,0.997681966037734,-0.80222474625146,-1.5265983575187,-0.668704273315708,-1.83123425844595,0.792816714034324
"14860",1,0.522319667037387,0.678243405553707,0.949904343160221,1.86396244309203,2.01137250017404,1.1555076654273,1.78417446905793,0.494926834692304,-0.227196068836201,-0.561410183619277,-0.805300266583967,-0.372125042271938,-1.09770548572814,0.242115277713467,0.628871039916679,0.88664640612062,0.208275553924576,0.371989703881265,0.889789562006993,1.03085432771798
"2561",1,-1.36570714725335,-1.1671200860899,0.617669323476278,-0.165479805495123,1.32215119840657,0.89197766606417,-0.14387825348312,-0.255409820065647,-0.0669349455222845,-0.0635755007486474,1.77377905067414,1.57504464253452,1.60161602215763,-0.206578986683182,-0.207309016300655,-0.22389457238183,-0.18284504469171,-0.593154404970501,-1.64933540650308,-1.49823116329229
"2764",1,1.15743644842649,1.98308209142396,1.25307674686646,1.6587118954183,1.64869210618871,-0.455710033000519,0.621383128585953,1.03961309424895,1.05291357854011,0.481296383871256,0.137907836894125,1.2528503625674,1.04975465589533,0.426379423767759,12.3096149634411,0.648004461029101,-0.616188988008774,5.18942055651761,-0.22032932986406,-0.456198444512105
"5517",1,1.04823278783936,2.55803658285954,2.81283904117885,1.07437967320835,0.842809372213064,0.502749510737995,0.353188679704268,1.47557548680272,0.992561133318496,0.98574691864546,0.917300067483808,-0.905543992057181,0.251146885478567,0.841419533682835,0.0912368015034133,0.245256935052146,-0.226035441886306,0.993029021609705,1.11743340294306,1.15089859445672
"12992",1,-0.561091386434582,-0.915311486562647,-1.50534323091049,-2.09114219803317,-2.33426905125364,-0.257841938215453,-1.35467914905852,-1.81715948982787,-0.475294019930646,-1.13769259690502,-0.933958989567186,0.422072134723381,0.149233579781031,-7.11343890610208,1.39183488496437,-0.901858075635866,-0.789056842199609,15.8599749955871,-3.65791966751276,-0.674817481936896
"15459",1,-0.609966688857935,-0.578623063273133,1.95360721916424,0.106099421843796,-0.0977897550035337,0.353123819018134,0.153133914966053,-1.89811712219554,-1.44907170663093,-2.8128479946562,-1.44984124599926,-1.17162490033954,-1.00334226465544,-0.226884064124916,0.851777063523244,0.293258119964779,-0.824242956760433,-0.0389564859320116,-0.365916483381362,-0.429865896082531
"10962",1,-0.00265560907566603,-0.764702289146191,0.965353915135348,0.375215390223785,1.4091522536583,0.175274019638572,-0.22506991886534,0.927394854864609,-0.385168052535769,-0.426558929264277,-1.19003914117929,-0.954982655634522,-0.178258077995853,2.49752259783886,1.69053923553986,1.6983957059794,0.378639700043175,-0.358626698470546,1.17451131280679,0.455838230909589
"2367",1,-0.735773729332566,-1.23354978537471,-5.05183943384371,0.0789822873853733,0.831517219122733,-0.310030737397918,-0.96402037332032,0.204350461008427,0.536023979520935,0.0133936696658802,20.9160453480213,0.379837637746505,-5.16135269233314,-0.567804770078434,-0.303767587990154,0.44663825412161,2.67170096691015,-0.881185528127477,0.381692322244908,1.14328021408114
"10778",1,0.920447050699762,0.236089751946029,1.09363227747205,1.78747060974014,2.18935947812345,0.18183888906217,0.317002562808171,-0.380589372460629,0.0639828116554952,-1.03312575046325,0.345772876309068,-0.687658826392261,0.966989460666799,-0.0025248119596844,-1.39367340322986,-0.989557153391698,0.193317852168508,0.707929806508827,1.30079411604238,0.425461551643483
"753",1,-0.144092469619773,-0.14767413066061,-0.433664417857429,-0.969385621304366,-0.888596675282304,-1.91187601306921,-2.06891484283572,-0.18236974869198,1.46888913506553,2.11205594250637,2.24219668519644,2.42370323299345,0.313487062176536,-0.457165522102308,0.595834486558092,0.0151276087852079,-0.708845968436027,0.736658136075995,0.259372609640564,-1.74368790252176
"14943",1,1.60708795516194,0.601337447120704,1.51256740682561,1.34656873301297,1.3334921681595,0.826329203117687,-0.714872896379909,-0.0446377621105651,1.10720957709375,0.680004225723798,1.48533147776202,1.55557809783954,0.464778250913668,0.243295185297227,-0.988148590237969,-0.138921957108183,0.657456242276154,-0.58241098729144,-0.0691742500325661,-1.94920165553371
"1386",1,-0.486783251305454,0.105028207397735,0.442298498002359,-0.297072994794094,-1.85236050831235,-1.22133395479709,-0.891530889681053,-2.28497639188318,-0.592853494280579,-1.39078539425867,-1.84096194429331,-1.14158052628759,-0.842405403340057,-1.61198236531443,-0.696390048136601,-0.319085561242069,-1.43384713518756,0.0439444227358572,1.08913622033428,-0.333947312267737
"14901",1,-1.24731666046669,0.142355746050417,-0.366478673506339,-0.176831128867061,2.13414384667996,-2.05593027940029,27.9566684170698,-0.847276208818482,1.05964898020853,-12.5272296303335,1.46513626115784,-7.50135266971612,0.331650890829032,-1.38495528507297,-0.503528669703099,-1.04630228079781,-0.176076797703577,0.11999857486386,1.09522703154927,0.816154927280249
"5664",1,-0.101971787269561,-0.401740920647657,0.486174261140277,-0.231426535812574,-1.48417087909487,-2.10969944306557,-0.127557558373277,0.92716996048758,1.18406539005794,0.715199240119488,-0.645320710102772,-0.320633093014297,-1.11026004872493,-0.54491516346988,-0.488530234309262,-0.289449438424463,-0.898683585681455,0.119635184496469,-0.518744625448965,-2.53155891350218
"862",1,-0.919528715920601,-0.0763948677766906,-1.60954250028935,-0.142685682148442,-1.1650290206853,-0.426428793439088,-0.585554530452451,-0.26689138083701,-0.166957430218517,-1.99363933106167,0.543678710590101,-1.24296725276569,0.0393862295975641,1.49665715899046,0.135292279801318,-0.4038255384486,0.234751986376622,0.896886129015635,0.20759289461674,-0.143708862944081
"10898",1,0.752798103571883,1.96359876447776,2.22428072358168,0.0175938201814448,0.628800924157072,-1.77081995365389,-2.55153139816104,-1.05025812270258,-0.388952162854169,-2.47107705951196,-2.05709318895415,0.00048130999573899,-0.356791722223771,-0.141361776243208,1.19925685106686,0.979725954669514,0.445914666079322,-0.0605819978591248,-0.524464606775909,-0.45807072489147
"6724",1,1.48972265393329,0.211278652082905,-0.621866304278436,-0.505341887868607,-0.382016737654827,1.81186336995182,0.419420842036561,-0.733939011290024,-1.09535842170115,-0.474172425575847,-0.653278639052649,0.18461803602166,-0.241687018520505,-0.0913960272233078,-1.5119911709933,-1.65838958736582,-0.339896420739115,-0.0497046395934566,-0.485754434388834,-2.71571519296364
"17756",1,0.479009638643859,-0.42269318559813,-3.01532172608763,-1.48251869270262,-0.965453228585289,-0.684381584100548,-0.767873785164022,0.276823879219213,-0.635707226176409,0.164009920584744,1.33758527100763,1.44896695419503,0.987465737356507,0.681064657686994,1.00069941259442,-0.0394852413204311,-0.680922008118032,0.32298283349036,0.056884150948967,0.615294478997725
"10188",1,0.280394349979847,0.252987722027763,-0.559095738204992,-0.226104421567448,-0.569170684766531,-1.25100149273977,-0.705687260773002,-0.221170434607268,1.19898772127403,1.50648927000006,0.364744568644014,0.743847032283636,0.16596181036211,0.873021220135569,0.603400091063651,1.22573736224962,0.706238388328354,1.09183866869197,0.692951214528814,-1.2536046527573
"14890",1,0.744433945509974,1.07400966650037,0.896960240078597,-0.847838612909775,-0.835943507865705,0.151472657174287,0.595199962772333,-1.17083937657557,-0.0923361130539492,-0.77941749147484,-0.915268121843765,-0.715949127455007,-0.955767780070536,-0.850878221077504,-0.729650557462312,-1.09688927716301,0.202727541629145,0.352666750152036,1.38973136837724,1.65126115603804
"2313",1,0.936157992165912,0.202607289444218,1.45546398456496,1.21120272768738,0.530506452195218,0.768972494386816,1.11811019723977,0.162079080349166,0.945100221343803,1.99797477373368,1.58252932551997,0.540801067859617,-1.23486799384011,-0.394829048111604,-1.57905089236735,-1.07632172987951,0.696740655967808,0.861998569561081,1.49176378792624,1.27748625480531
"2724",1,-0.706511869929249,-1.09203516344266,-0.597863468888521,0.160147595596107,0.583558941369828,0.150658780157374,0.62664023402843,0.131651957457266,-0.789186283039634,-2.3982271812822,-0.642919309990935,-1.25976423356821,0.110304251867888,-0.189433032983384,0.801826519665167,-0.495311325919774,0.0583491037993077,0.73275331585363,0.424643988489229,-0.418930269195198
"17340",1,0.0916425773710111,0.0209298256255522,0.45281910171324,-0.527615683017069,0.0595989301188689,0.00415224787019949,0.595674389319225,-0.318581986305717,-0.678503949024573,0.983906367483102,1.65369892395599,0.297397620435052,0.685823402686163,0.766451907780367,0.02850333638813,-0.38242489677458,-0.153163838367789,1.24496282321977,0.888202990364766,-0.296516992110382
"15024",1,-0.672579142984189,1.37943786303551,-0.290226080865015,-0.096362495211488,1.12828979284235,1.10798847781494,0.306381743526359,0.658033638138575,0.276830930111236,0.360324222870616,-0.375734260241024,-0.842455969628557,-0.127745745232578,0.786067403023197,0.937619264630708,1.38815502668476,0.729897419947355,-0.179704363439868,-0.547793262278374,-0.880051639471368
"17460",1,-0.531391657715815,-1.26999883633126,-0.783516541980049,0.68190600632314,-0.756051783652071,0.247945441201629,1.82831528147761,0.799687642166789,1.25054014752678,1.9181370541424,0.124389732676947,-0.36798821616131,2.00108835046335,1.04412174956416,-0.971064988312114,-0.192986400203838,-1.59978609705794,-0.808503403020658,-0.792946616141549,0.381370390913128
"4231",1,1.00236869327215,2.04441853839134,4.74588027936398,0.483311104521194,0.924555622590055,1.02318341778096,-0.609244628227108,-0.952800744065926,-2.08504116847021,1.34438423628296,1.29338901796641,2.38934968106189,1.24220181013362,-0.730461671692133,0.623364106572896,-0.554084182582855,-14.5884077245336,-2.14134838858546,-6.02531094275006,0.645743032096804
"6225",1,0.480151678365659,-1.07070883461584,-0.0621929330733141,1.08199528809226,0.686608868742488,1.12869966057044,2.26898919663485,3.16263702119037,3.34530170114492,0.927767400215261,-2.67234918799962,-1.17598084030831,-0.683909770370892,-0.0595808421960337,-0.668749776642825,-0.870863674024822,-0.513315546225684,-0.0271160766267101,1.07512747232345,0.26408220896017
"7022",1,1.82599978687683,0.210105742992185,2.07216310025118,1.62941287426078,-0.739291003089221,-0.334614482349235,0.257922752447283,1.7309984689269,0.714436672378375,1.16965985586197,0.996962434173839,-0.553205609745822,-1.60962392274607,0.781502646769887,-0.179169186398867,0.343018081548086,-0.174618159084342,0.160953512623468,1.27599109322623,1.20408184675042
"9428",1,-0.4318036521635,0.702469758761978,-0.0172181662893522,-0.634720091536865,-1.31889215353507,-2.07322598109009,-0.761426617134964,-1.45853210876815,-0.736419791517081,-0.552249466051991,-1.02898540096209,-0.331031192197872,-1.92827734110633,0.987129291785389,1.75150437931804,-0.233067390848218,-0.754971426545863,0.158388746655062,1.95248364287451,-0.384843382604764
"5351",1,-0.66671123525366,0.412135356166475,0.6865270343447,-1.09285300426228,-1.0731711268841,-0.583200523079175,-0.495215135927951,-0.470995712431495,0.845865915720508,0.434689607910899,0.799072252131261,-0.44147984988833,-0.25661656266006,-0.88207351315302,-0.65898333600443,NA,NA,NA,NA,NA
"6964",1,0.64454403313789,0.177447910012755,1.65679003044461,2.13401176523417,0.420737583066265,-0.682279688469682,-0.376915641886761,-1.28054813221794,1.66378672886195,0.0711357956824504,NA,NA,NA,NA,NA,1.07907862165401,0.0961942045977452,0.790569731597356,-0.490998468306324,-1.14690377692918
"4597",1,-0.471595931271011,0.0215524723910384,0.457952405667435,-0.0145929429692457,-0.127633082842255,NA,NA,NA,NA,NA,-0.622002719618696,0.0807323784903614,-0.45096543518982,0.220663680878757,0.432397753801819,0.515648281387461,1.15519586402367,0.25228889066313,0.577244935796764,-0.0699062207657196
"1987",1,-0.823043268690244,0.177737743958229,-1.38790830171234,-0.95228008593916,-0.705157938015897,NA,NA,NA,NA,NA,1.06520187542669,0.0403252035496257,1.51027262891957,0.740060328992047,1.56716709927712,0.507241875687531,-1.45799877211758,1.63021431587599,0.305975460555378,0.0587962287693346
"17585",1,-0.419093774364734,-0.313514414965849,0.209830688016248,-0.0536765658062391,-0.0632424982514443,-0.495775828876602,0.799702869627735,2.84871856720709,1.48725167059682,0.71402327832954,NA,NA,NA,NA,NA,-0.248427846320093,-0.665440347339194,-1.69865563343617,-0.967529222430466,-0.39942051701257
"987",1,-0.298669334629627,-0.973530980602578,-21.8087026533708,-0.0721962041453859,1.53813732703609,0.577716731885553,2.41015925195548,0.818263791703061,0.901677528747117,1.52012737663122,NA,NA,NA,NA,NA,0.859474682939585,-2.102858312692,-1.47454116913158,39.7680796142037,-1.37644471390632
"10220",1,0.135932670455343,-0.299951647855583,0.18334027099126,-0.952660501727863,0.281920915621956,NA,NA,NA,NA,NA,1.24008113574988,0.487049143431267,2.16126720235897,0.444892280503876,-1.12045296139928,-1.82020745614969,-0.53435938723966,0.848121591078975,0.127606332891518,-0.59629699971434
"7638",1,-0.505845404104873,-0.0822324258421479,-0.379352012402565,-0.0662592747023322,0.551343653781343,0.201504377806082,-0.48808337840621,-0.0198131111677405,-0.0477338688403029,0.469036495203187,-0.641689799260618,0.398490294883236,1.58733866428068,1.67549610623233,1.68956019660136,NA,NA,NA,NA,NA
"2769",1,0.214695041224378,0.662734084858862,0.0337800765516846,-0.0605754400683147,-0.800503219663432,-0.162316839798456,-0.175690409921992,0.365853876776312,-0.587980332727618,-0.366704728783689,NA,NA,NA,NA,NA,-0.648009474826901,0.457731796211583,-0.323910320084697,-0.532141382853203,-0.0401979693162657
"7520",1,0.0735377915237189,0.668389989407967,-0.0496535490343198,-1.38200443315965,-0.507029106572055,0.186426251099864,0.943085117029564,0.532962234361295,1.3338067651894,1.82612709615494,NA,NA,NA,NA,NA,-0.134058080778785,-0.233763352981264,0.267044341427868,-0.516413827775065,-0.330727208526055
"13853",1,0.185737693946257,-0.415790503278705,0.429399131071124,-0.514472745750592,-0.474767688282509,-0.277637177078236,-0.400014707951461,0.130829032649217,-0.994392059961931,-0.320859900177534,-0.296131754119932,-0.010997384691421,-1.15966613153458,0.0768870792838163,0.0222160314435503,NA,NA,NA,NA,NA
"4833",1,0.842801059833441,0.87095036747907,1.38629532533446,1.08197869617554,-0.0416845941539552,0.643849718462677,0.91817949187116,0.88608033437407,-0.907222771724308,0.466679708170945,2.60503953208288,1.72594443602131,0.450282422532079,-1.16474253752864,-1.1937977353356,NA,NA,NA,NA,NA
"15258",1,-0.823498366204254,0.553111736490348,0.183767561785147,-1.96567774211984,-1.12567401839925,-1.35822669596435,-0.722870558369457,-1.62346055004663,0.0174528210210795,-0.621342628075251,0.67754495578587,1.08353697136324,-0.927587384380145,0.311788311295326,1.91404475651658,NA,NA,NA,NA,NA
"3811",1,-0.217273582755298,-0.96624032367288,0.0655305025163322,-0.400048238758286,-0.236025354122784,1.25435703099898,-0.609911917588099,-0.511098856907756,-1.34872721497116,-1.18616341962588,-0.232232334803884,0.860765871823409,0.588587151273563,1.35824612094201,1.65561724273449,NA,NA,NA,NA,NA
"230",1,1.74339205629507,0.590653251690325,0.278155233257794,1.43281280826861,1.11087950677423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19990",1,0.800850960876321,0.753113425832334,1.3757217659544,-0.177369551406601,1.07185511415071,1.00479545435207,-0.865035156836072,-0.882689545833663,0.344535396651269,2.20456362891503,NA,NA,NA,NA,NA,-0.0186721344113071,0.182037154730549,2.04396380603078,0.226175588887797,-1.1383525011445
"748",1,-1.07564585272215,1.19210951882467,2.17673615550418,0.253485037770244,-0.681462154709384,NA,NA,NA,NA,NA,-0.213212866139607,-1.18135939876972,0.387352102388188,1.35791078285845,1.67171799051653,-0.624876592300581,-0.707614349302775,0.534396663373397,1.48521336942953,1.49049744995853
"9183",1,1.1042922472483,1.80027944695052,0.962217890919905,0.591168775002142,-0.0952655749169745,NA,NA,NA,NA,NA,1.25312194427963,2.43493340296039,1.90933605420761,3.18267631299045,2.4056352039031,2.56143535011177,0.856638644078134,0.939011719540087,0.993512527751067,-0.00336114966805152
"15698",1,-1.4439665523299,0.0896897513559181,0.892913112999793,0.771259533003214,1.19014658659903,NA,NA,NA,NA,NA,1.79460810945737,0.542170990392137,-0.90631226125556,-2.10930447106049,-0.756286965426613,-0.413028118887749,0.461778005820597,0.892018303279026,0.0781106431822988,1.14783457983048
"9951",1,-1.57214993277761,-0.567420870260889,1.00552087143841,1.46915983003537,0.097145460607298,NA,NA,NA,NA,NA,0.949417435715227,0.0813225216434134,-0.499465128417969,0.333573296596711,0.642922179847391,1.52478152770531,1.91918477081038,1.31953656901148,1.61318534891555,1.87204367814359
"12377",1,0.876594758165458,0.355494521180195,0.825637706739978,0.373843354798199,-0.728318085975858,NA,NA,NA,NA,NA,-1.78725674840795,1.56937221239169,-0.994151294273231,0.313163114773665,-0.291045498636902,0.0108237716882187,-0.174132773077704,-0.416661251724055,-1.77710082777643,0.473887253761699
"537",1,-1.24597308410821,0.723596508989222,-0.515348162753146,0.555007846662708,-0.948975256262175,NA,NA,NA,NA,NA,-0.723241673658737,-0.0599263234597117,0.451574105006515,-0.421972276912898,-1.91983267299383,-1.75170946562183,-0.710294051320324,-0.443886635352316,-0.241120861216745,-0.255229582454241
"13198",1,2.37310724582502,1.95472447227323,0.660143370724836,1.29504361157437,1.54035714367122,NA,NA,NA,NA,NA,0.470152565244737,0.987359252220646,1.03617117485454,-0.409059087721106,-0.872646031404115,1.01383312451359,1.02889192260839,1.83334484609998,2.68222601694852,2.67871444441817
"11115",1,0.688940672787995,0.760961823138525,-0.12680168462464,1.37184262039151,0.684834361386854,-0.228432829886666,-0.304178487380032,-0.141395572756417,0.137484181007478,-1.23831351448329,-1.54479159057837,0.265612065400464,-0.254548406291088,-0.377467745605031,-1.10321875747493,NA,NA,NA,NA,NA
"125",1,-0.875835616871991,-0.675030389478617,0.552024714000755,-0.519908479431481,-0.420133303944905,NA,NA,NA,NA,NA,-1.53885128840813,-0.105239443411759,-0.499112029056069,1.1923140965785,0.0821402230941061,1.16349484669111,0.838967798146825,0.434531622642694,-0.726431687854476,-0.607132572430256
"10120",1,-0.709785851301814,-1.72952099727548,-0.22694751329992,-0.265852434639491,0.722344597814859,NA,NA,NA,NA,NA,1.57125129850336,0.596583652500123,0.785128943061282,-0.402770586126718,-0.72825529430911,-0.206869886667871,-0.235953727423028,-0.0181262269183305,-1.07224410908464,0.106543288023725
"9936",1,0.0133225074848439,-0.452396150056581,-1.5687365220221,-0.848927588404489,-1.88236870225783,-0.895145623166416,-0.452521401517253,0.973370896014877,0.571872823666274,0.94008367139325,0.375935726320662,0.682091784815943,0.678644496954525,0.505331366442534,-0.303220323321654,NA,NA,NA,NA,NA
"7335",1,0.0977437235145645,-0.445953926783861,-0.260131186204827,-0.606004981923061,0.0865960173233212,0.529484399490886,-0.677391441192933,0.0459013052473426,0.1321709772584,-1.53215577849038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",1,0.103960490286909,1.08287758855591,1.39889491076292,1.28751559256361,0.829059346647017,1.27871840828401,1.79681181119237,0.206784428777731,1.19367547966136,-0.161798974462322,-0.147565523403648,-0.165672549333053,0.002551651114403,-0.0771188865907177,-0.265420444057335,NA,NA,NA,NA,NA
"14219",1,3.27511335988946,2.82539543754056,1.05525653150458,0.283748000272552,-0.11513128021461,NA,NA,NA,NA,NA,-0.339034846421548,-1.64223620049673,-1.08609797083446,-1.83148049018968,-1.96618172667958,-1.08118877258863,0.345692107262781,1.23139779766856,0.944772833582311,0.12190747863752
"13943",1,0.502811668731786,0.57695847310562,0.406786212105328,0.167962804248472,0.36444078816405,2.52720291939374,1.82289487986605,1.52307652403713,1.21412683468924,1.29235351348844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6706",1,0.000382555935767828,-1.05303445366081,-1.95928186060084,-1.85370125353655,-0.910216202979548,-0.729523801539757,-1.55612531811838,-1.26464000899996,-1.54045344795092,-1.99444783519557,-0.308380110423826,0.276334780016383,1.61126939082574,-0.46448356749591,1.37899387598615,NA,NA,NA,NA,NA
"2445",1,-2.96943068690578,-0.562379104511343,1.62533017979813,-0.33688061268882,0.519864714852647,0.484285200413837,1.10719228303679,1.05563800353308,1.24467582176432,0.599746469549965,NA,NA,NA,NA,NA,-0.672907427941286,-1.41166981166509,-0.47781288837609,0.361196810416463,-0.979571217773757
"11954",1,0.101984458824062,-0.102850184171865,-0.472565172944849,0.184937912549925,0.790131517372054,0.048069294764529,-0.942065598688289,-0.54876685796495,-0.802996530960491,0.234690041507534,NA,NA,NA,NA,NA,-1.58507083931521,-0.977373436228726,-0.938057954438678,-0.517207564516108,-1.18307474792839
